data_referencia,ano,mes,dia,trimestre,semestre,dia_semana,nome_dia_semana,nome_mes,ano_mes,eh_final_de_semana,eh_feriado_nacional_fixo,eh_dia_util
2025-09-29,2025,9,29,3,2,1,Domingo,Setembro,202509,False,False,True
2025-09-30,2025,9,30,3,2,2,Segunda-feira,Setembro,202509,False,False,True
2025-10-01,2025,10,1,4,2,3,Terca-feira,Outubro,202510,False,False,True
2025-10-02,2025,10,2,4,2,4,Quarta-feira,Outubro,202510,False,False,True
2025-10-03,2025,10,3,4,2,5,Quinta-feira,Outubro,202510,False,False,True
2025-10-04,2025,10,4,4,2,6,Sexta-feira,Outubro,202510,True,False,False
2025-10-05,2025,10,5,4,2,7,Sabado,Outubro,202510,True,False,False
2025-10-06,2025,10,6,4,2,1,Domingo,Outubro,202510,False,False,True
2025-10-07,2025,10,7,4,2,2,Segunda-feira,Outubro,202510,False,False,True
2025-10-08,2025,10,8,4,2,3,Terca-feira,Outubro,202510,False,False,True
2025-10-09,2025,10,9,4,2,4,Quarta-feira,Outubro,202510,False,False,True
2025-10-10,2025,10,10,4,2,5,Quinta-feira,Outubro,202510,False,False,True
2025-10-11,2025,10,11,4,2,6,Sexta-feira,Outubro,202510,True,False,False
2025-10-12,2025,10,12,4,2,7,Sabado,Outubro,202510,True,True,False
2025-10-13,2025,10,13,4,2,1,Domingo,Outubro,202510,False,False,True
2025-10-14,2025,10,14,4,2,2,Segunda-feira,Outubro,202510,False,False,True
2025-10-15,2025,10,15,4,2,3,Terca-feira,Outubro,202510,False,False,True
2025-10-16,2025,10,16,4,2,4,Quarta-feira,Outubro,202510,False,False,True
2025-10-17,2025,10,17,4,2,5,Quinta-feira,Outubro,202510,False,False,True
2025-10-18,2025,10,18,4,2,6,Sexta-feira,Outubro,202510,True,False,False
2025-10-19,2025,10,19,4,2,7,Sabado,Outubro,202510,True,False,False
2025-10-20,2025,10,20,4,2,1,Domingo,Outubro,202510,False,False,True
2025-10-21,2025,10,21,4,2,2,Segunda-feira,Outubro,202510,False,False,True
2025-10-22,2025,10,22,4,2,3,Terca-feira,Outubro,202510,False,False,True
2025-10-23,2025,10,23,4,2,4,Quarta-feira,Outubro,202510,False,False,True
2025-10-24,2025,10,24,4,2,5,Quinta-feira,Outubro,202510,False,False,True
2025-10-25,2025,10,25,4,2,6,Sexta-feira,Outubro,202510,True,False,False
2025-10-26,2025,10,26,4,2,7,Sabado,Outubro,202510,True,False,False
2025-10-27,2025,10,27,4,2,1,Domingo,Outubro,202510,False,False,True
2025-10-28,2025,10,28,4,2,2,Segunda-feira,Outubro,202510,False,False,True
2025-10-29,2025,10,29,4,2,3,Terca-feira,Outubro,202510,False,False,True
2025-10-30,2025,10,30,4,2,4,Quarta-feira,Outubro,202510,False,False,True
2025-10-31,2025,10,31,4,2,5,Quinta-feira,Outubro,202510,False,False,True
2025-11-01,2025,11,1,4,2,6,Sexta-feira,Novembro,202511,True,False,False
2025-11-02,2025,11,2,4,2,7,Sabado,Novembro,202511,True,True,False
2025-11-03,2025,11,3,4,2,1,Domingo,Novembro,202511,False,False,True
2025-11-04,2025,11,4,4,2,2,Segunda-feira,Novembro,202511,False,False,True
2025-11-05,2025,11,5,4,2,3,Terca-feira,Novembro,202511,False,False,True
2025-11-06,2025,11,6,4,2,4,Quarta-feira,Novembro,202511,False,False,True
2025-11-07,2025,11,7,4,2,5,Quinta-feira,Novembro,202511,False,False,True
2025-11-08,2025,11,8,4,2,6,Sexta-feira,Novembro,202511,True,False,False
2025-11-09,2025,11,9,4,2,7,Sabado,Novembro,202511,True,False,False
2025-11-10,2025,11,10,4,2,1,Domingo,Novembro,202511,False,False,True
2025-11-11,2025,11,11,4,2,2,Segunda-feira,Novembro,202511,False,False,True
2025-11-12,2025,11,12,4,2,3,Terca-feira,Novembro,202511,False,False,True
2025-11-13,2025,11,13,4,2,4,Quarta-feira,Novembro,202511,False,False,True
2025-11-14,2025,11,14,4,2,5,Quinta-feira,Novembro,202511,False,False,True
2025-11-15,2025,11,15,4,2,6,Sexta-feira,Novembro,202511,True,True,False
2025-11-16,2025,11,16,4,2,7,Sabado,Novembro,202511,True,False,False
2025-11-17,2025,11,17,4,2,1,Domingo,Novembro,202511,False,False,True
2025-11-18,2025,11,18,4,2,2,Segunda-feira,Novembro,202511,False,False,True
2025-11-19,2025,11,19,4,2,3,Terca-feira,Novembro,202511,False,False,True
2025-11-20,2025,11,20,4,2,4,Quarta-feira,Novembro,202511,False,False,True
2025-11-21,2025,11,21,4,2,5,Quinta-feira,Novembro,202511,False,False,True
2025-11-22,2025,11,22,4,2,6,Sexta-feira,Novembro,202511,True,False,False
2025-11-23,2025,11,23,4,2,7,Sabado,Novembro,202511,True,False,False
2025-11-24,2025,11,24,4,2,1,Domingo,Novembro,202511,False,False,True
2025-11-25,2025,11,25,4,2,2,Segunda-feira,Novembro,202511,False,False,True
2025-11-26,2025,11,26,4,2,3,Terca-feira,Novembro,202511,False,False,True
2025-11-27,2025,11,27,4,2,4,Quarta-feira,Novembro,202511,False,False,True
2025-11-28,2025,11,28,4,2,5,Quinta-feira,Novembro,202511,False,False,True
2025-11-29,2025,11,29,4,2,6,Sexta-feira,Novembro,202511,True,False,False
2025-11-30,2025,11,30,4,2,7,Sabado,Novembro,202511,True,False,False
2025-12-01,2025,12,1,4,2,1,Domingo,Dezembro,202512,False,False,True
2025-12-02,2025,12,2,4,2,2,Segunda-feira,Dezembro,202512,False,False,True
2025-12-03,2025,12,3,4,2,3,Terca-feira,Dezembro,202512,False,False,True
2025-12-04,2025,12,4,4,2,4,Quarta-feira,Dezembro,202512,False,False,True
2025-12-05,2025,12,5,4,2,5,Quinta-feira,Dezembro,202512,False,False,True
2025-12-06,2025,12,6,4,2,6,Sexta-feira,Dezembro,202512,True,False,False
2025-12-07,2025,12,7,4,2,7,Sabado,Dezembro,202512,True,False,False
2025-12-08,2025,12,8,4,2,1,Domingo,Dezembro,202512,False,False,True
2025-12-09,2025,12,9,4,2,2,Segunda-feira,Dezembro,202512,False,False,True
2025-12-10,2025,12,10,4,2,3,Terca-feira,Dezembro,202512,False,False,True
2025-12-11,2025,12,11,4,2,4,Quarta-feira,Dezembro,202512,False,False,True
2025-12-12,2025,12,12,4,2,5,Quinta-feira,Dezembro,202512,False,False,True
2025-12-13,2025,12,13,4,2,6,Sexta-feira,Dezembro,202512,True,False,False
2025-12-14,2025,12,14,4,2,7,Sabado,Dezembro,202512,True,False,False
2025-12-15,2025,12,15,4,2,1,Domingo,Dezembro,202512,False,False,True
2025-12-16,2025,12,16,4,2,2,Segunda-feira,Dezembro,202512,False,False,True
2025-12-17,2025,12,17,4,2,3,Terca-feira,Dezembro,202512,False,False,True
2025-12-18,2025,12,18,4,2,4,Quarta-feira,Dezembro,202512,False,False,True
2025-12-19,2025,12,19,4,2,5,Quinta-feira,Dezembro,202512,False,False,True
2025-12-20,2025,12,20,4,2,6,Sexta-feira,Dezembro,202512,True,False,False
2025-12-21,2025,12,21,4,2,7,Sabado,Dezembro,202512,True,False,False
2025-12-22,2025,12,22,4,2,1,Domingo,Dezembro,202512,False,False,True
2025-12-23,2025,12,23,4,2,2,Segunda-feira,Dezembro,202512,False,False,True
2025-12-24,2025,12,24,4,2,3,Terca-feira,Dezembro,202512,False,False,True
2025-12-25,2025,12,25,4,2,4,Quarta-feira,Dezembro,202512,False,True,False
2025-12-26,2025,12,26,4,2,5,Quinta-feira,Dezembro,202512,False,False,True
2025-12-27,2025,12,27,4,2,6,Sexta-feira,Dezembro,202512,True,False,False
2025-12-28,2025,12,28,4,2,7,Sabado,Dezembro,202512,True,False,False
2025-12-29,2025,12,29,4,2,1,Domingo,Dezembro,202512,False,False,True
2025-12-30,2025,12,30,4,2,2,Segunda-feira,Dezembro,202512,False,False,True
2025-12-31,2025,12,31,4,2,3,Terca-feira,Dezembro,202512,False,False,True
